unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-OBS-0076,"Retry and backoff are contract-specific and deadline/budget-bounded, rate-limit responses are handled per contract and manipulated or out-of-contract content is detected and quarantined.",V7 ch.10 failure behaviour; all profiles.,V3:L1-C03; V6:IA-28-005; V7:DP-10-005,V3:L1-C03,observation,yes,all,harness,open,P1,"apps/api/src/observation/scheduling/scheduler.service.ts; apps/api/src/observation/scheduling/collection-worker.service.ts; migrations/0038_scheduled_collection.sql:172,193,202,233; migrations/0039; migrations/0040; test/int/phase6-scheduled-collection.test.ts; test/int/phase6-scheduler-capability.test.ts; test/int/phase6-scheduled-corrections.test.ts; apps/api/src/observation/connectors/http-client.ts (EgressPolicy host/scheme allowlist, private/loopback/link-local/metadata refusal, redirect/size limits); test/int/phase1-hostile-input.test.ts; test/int/phase1-fault-injection.test.ts (refusal preserved with reason; no fabricated collection); apps/api/src/observation/quarantine; apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts",Replace BullMQ bounded retry with contract-specific backoff; add rate-limit handling and manipulation detection; policy-bounded retry in the egress path.,
AU-OBS-0077,"When a source is unavailable or coverage falls below target, a pre-approved fallback (alternate authorized) source is applied only if a human has authorized the substitution, and the substitution is visible on the affected products.","FEX-01 fallback, PR-10-005 approved fallback, PR-10-003 humans authorize substitution; all profiles.",V8:FEX-01; V8:PR-10-005; V8:PR-10-003; V7:DP-58-005,V8:FEX-01,observation,yes,all,harness,open,P1,"apps/api/test/int/phase6-scheduled-collection.test.ts: a FAILED run: the publisher answers 500; apps/api/test/int/phase1-acceptance.test.ts: A6; apps/api/test/int/phase1-acceptance.test.ts: unknown, indeterminate and insufficient_evidence NEVER map to a healthy state; health replay from stored events is deterministic; apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts; apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set; apps/api/src/observation/coverage/coverage.service.ts; apps/api/src/observation/coverage/facts.service.ts (facts from admitted objects, stored evaluation instant); apps/api/migrations/0022 §8 source_health_events; contract freshness_threshold_seconds, coverage universe; apps/web/app/observation/sources/[sourceId]/page.tsx; apps/web/app/prediction/forecasts/page.tsx (DEGRADED banner); apps/api/test/int/phase1-acceptance.test.ts: A6 unknown never healthy, PUBLISHER LAG distinct, health replay deterministic; apps/api/test/int/phase6-scheduled-collection.test.ts: UNCHANGED response confirmed, freshness advanced","Model approved fallback sources on the contract, the human authorization record and the substitution marker on derived products.",
AU-OBS-0078,A partial or interrupted transfer never admits and a run resumes from the committed checkpoint.,All profiles; F12-F19 partial writes.,V7:DP-14-005; V7:DP-30-005,V7:DP-14-005,observation,yes,all,harness,verified:local,P7-D,"apps/api/src/observation/connectors/sdk.ts; apps/api/src/observation/connectors/replay.ts; apps/api/migrations/0022 §5 acquisition_attempts (attempt key idempotency), §12 checkpoints; apps/api/migrations/0028 (declared backfill windows); apps/api/src/observation/scheduling/scheduler.service.ts; apps/api/test/int/phase1-fault-injection.test.ts: F37-F46 idempotency; apps/api/test/int/phase4-acceptance.test.ts: P4-M0a closed-range backfill; apps/api/test/int/phase6-scheduled-collection.test.ts; apps/api/src/observation/scheduling/collection-worker.service.ts; apps/api/migrations/0028 declared backfill; apps/api/migrations/0022 §12 connector_checkpoints; apps/api/src/intelligence/extraction/extraction.service.ts (run identity, budgets); apps/api/test/int/phase4-acceptance.test.ts: P4-M0a backfill checkpointing","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)",Verified: test/int/phase1-fault-injection.test.ts F12-F19 (partial writes never admit); checkpoints migrations/0022 §12.
AU-OBS-0079,"A transfer that is duplicated, tampered, incompatible or misrouted is isolated with receipts and rejected records preserved and totals reconciled before publication.","V7 ch.14 failure behaviour, remaining part; all profiles.",V7:DP-14-005; V7:DP-14-002,V7:DP-14-005,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors/sdk.ts; apps/api/src/observation/connectors/replay.ts; apps/api/migrations/0022 §5 acquisition_attempts (attempt key idempotency), §12 checkpoints; apps/api/migrations/0028 (declared backfill windows); apps/api/src/observation/scheduling/scheduler.service.ts; apps/api/test/int/phase1-fault-injection.test.ts: F37-F46 idempotency; apps/api/test/int/phase4-acceptance.test.ts: P4-M0a closed-range backfill; apps/api/test/int/phase6-scheduled-collection.test.ts",Add totals reconciliation and misrouting detection to the transfer path.,
AU-OBS-0080,"External-source admission evidence includes representative source fixtures, authenticity and tamper tests, rate and failure exercises, correction intake, freshness evidence and source-owner review bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile and period.",V7 ch.10 admission clause; all profiles.,V7:DP-10-006,V7:DP-10-006,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts",Add content-authenticity/tamper tests (beyond digest/transport) and a source-owner review record; bind evidence to customer scope and period rather than head SHA only.,
AU-OBS-0081,"Outbound connections from connectors go only to contract-allowlisted hosts and schemes; private, loopback, link-local and metadata addresses are refused; redirects and sizes are bounded; connectors cannot escalate credentials or network access.",In-process egress policy (http-client.ts); all profiles.,V4:ES-31-007; V5:AI-39-002; V6:IA-28-001; V6:IA-28-003,V4:ES-31-007,observation,yes,all,harness,verified:local,P7-D,"apps/api/src/observation/connectors/http-client.ts:8,42-43,188-211 (scheme/host allowlist, private-address refusal); apps/api/src/observation/connectors/redaction.ts; migrations/0028 (source contract v2 rights/purpose); apps/api/src/observation/quarantine/quarantine.service.ts; test/int/phase1-hostile-input.test.ts; phase1-acceptance.test.ts; test/int/phase1-hostile-input.test.ts: A10 (SSRF, complete-origin credentials); apps/api/src/observation/connectors/http-client.ts; apps/api/src/observation/connectors/http-client.ts (EgressPolicy host/scheme allowlist, private/loopback/link-local/metadata refusal, redirect/size limits)","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Egress gateway, OS-level denial and purpose/data-class controls are AU-OBS-0082.","Verified: test/int/phase1-hostile-input.test.ts A10 (SSRF, complete-origin credentials)."
AU-OBS-0082,"Egress is mediated by an egress gateway with purpose and data-class controls, destination identity pinning, transfer receipts and policy-bounded retry; generic internet access is denied at the OS/network level when a registered source, provider, connector or capability path can express the operation; destination identity, route, purpose, data class, transfer policy, credential, rate, receipt and revocation state are reconciled.",V6 ch.28; all profiles.,V6:IA-28-001; V6:IA-28-002; V6:IA-28-003; V6:IA-28-005,V6:IA-28-001,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors/http-client.ts (EgressPolicy host/scheme allowlist, private/loopback/link-local/metadata refusal, redirect/size limits); test/int/phase1-hostile-input.test.ts; test/int/phase1-fault-injection.test.ts (refusal preserved with reason; no fabricated collection); apps/api/src/observation/quarantine","Add an egress gateway (or network policy) denying generic internet access, destination pinning/identity-change detection, transfer receipts and the infrastructure manifest for egress state.",
AU-OBS-0083,"Egress production admission requires destination pinning, exfiltration tests, malware isolation, provider outage, effect receipt and revocation exercises bound to the exact artifacts, configuration, topology, customer scope, deployment profile and period.",V6 ch.28 admission clause.,V6:IA-28-006,V6:IA-28-006,observation,yes,all,harness,open,P1,,Write the egress admission suite.,
AU-OBS-0084,Connectors terminate external protocols and produce evidence candidates only: an observation or collection agent packages observations under one source contract and cannot admit canonical truth or bypass source rights; admission is a separate governed step.,All profiles; agent principal per contract with code digest.,V2:V02-T-179; V5:AG-001; V5:AG-004; V6:IA-47-003,V2:V02-T-179,observation,yes,all,harness,verified:local,P7-D,"apps/api/src/observation/acquisition/lifecycle.service.ts; apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/intelligence/extraction/orchestrator.service.ts; apps/api/test/int/phase1-acceptance.test.ts: the contract is revalidated at THREE points; apps/api/test/int/phase2-acceptance.test.ts: the run produced claims, and every one resolves back to the evidence bytes; apps/api/src/observation/agents/agents.service.ts (kind observation); apps/api/src/observation/scheduling; test/int/phase6-scheduled-collection.test.ts; apps/api/src/observation/agents/agents.service.ts (kind collection); apps/api/src/observation/vault; apps/api/src/observation/acquisition/lifecycle.service.ts (connectors produce evidence; admission is separate); agents bound to one contract; docs/phase1/CREDENTIALS_BUDGET_MATRIX.md","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)",Verified: test/int/phase1-acceptance.test.ts (contract revalidated at three points; admission separate); test/int/phase6-scheduled-collection.test.ts (agents of kind observation/collection). Scheduled collection (migrations 0038-0040) is branch-only on scheduling/automatic-collection-2026-09 (#44); release_status branch-only.
AU-OBS-0085,"Connectors execute as isolated, least-privilege, rate-governed, schema-aware packages with per-connector credential isolation across tenants enforced by the runtime, and connector package, source identity, credential, cursor, schema, policy, rate, network path, health and revocation are reconciled through versioned desired/observed state.",V6 ch.47; all profiles.,V6:IA-47-001; V6:IA-47-002; V6:IA-47-003,V6:IA-47-001,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors (rss, rest, upload; http-client egress; content-controls; apps/api/src/observation/agents (agent principal per source contract, code digest); test/int/phase1-acceptance.test.ts; test/int/phase1-hostile-input.test.ts; apps/api/src/observation/acquisition/lifecycle.service.ts (connectors produce evidence; admission is separate); agents bound to one contract; docs/phase1/CREDENTIALS_BUDGET_MATRIX.md","Run connectors as isolated packages (process/sandbox) with per-connector least privilege, rate governance beyond concurrency caps and runtime-enforced credential isolation; add the connector infrastructure manifest.",
AU-OBS-0086,"When a connector credential, schema, source behaviour, package integrity, cursor or content safety becomes invalid, the connector is suspended, content quarantined, custody and cursor evidence preserved, authority rotated and requalification required before resumption.",V6 ch.47 failure behaviour; all profiles.,V6:IA-47-005,V6:IA-47-005,observation,yes,all,harness,open,P1,,Add credential rotation and requalification workflow; lifecycle suspension preserving custody and cursor exists (phase1-fault-injection).,
AU-OBS-0087,"Connector production admission requires connector contract, credential rotation, schema drift, rate limit, malicious content, cursor recovery and tenant isolation tests bound to the exact artifacts, configuration, topology, customer scope, deployment profile and period.",V6 ch.47 admission clause.,V6:IA-47-006,V6:IA-47-006,observation,yes,all,harness,open,P1,,Write the connector admission suite.,
AU-OBS-0088,"A crawler connector traverses an approved source scope under robots, rights, budget, depth and egress policy, identifying itself where required.",V5 AG-002 / AI-39-002 crawler part; all profiles.,V5:AG-002; V5:AI-39-002,V5:AG-002,observation,yes,all,harness,open,P1,"apps/api/src/observation/agents/agents.service.ts (kind crawler accepted); test/int/phase1-hostile-input.test.ts; test/int/phase1-hostile-input.test.ts: A10 (SSRF, complete-origin credentials); apps/api/src/observation/connectors/http-client.ts","Build the crawler connector (link traversal, robots, depth, identification) on the connector SDK.",
AU-OBS-0089,"Every admitted item carries source identity, source type, acquisition method, connector and parser version, agent identity, code digest, content digest, original payload reference, classification, tenant and quality indicators, with connector/parser/schema/transformation/content versions traceable.",All profiles.,V0:V00-T-033; V0:V00-T-122; V0:V00-T-002; V2:V02-T-026; V2:V02-T-180; V3:V03-T-267; V3:OBS; V5:AI-39-003; V7:DP-10-002,V0:V00-T-033,observation,yes,all,harness,verified:local,P7-D,"migrations/0022 (evidence header: connector, connector_version, method_ref, content_digest, classification, tenant; four times; blob_manifests); e2e/phase1-observation.spec.ts: '7. evidence custody, the four times, and a safe attachment-only download'; migrations/0022 connector_version, method_ref, code_digest, content_digest; contract schema versions (0028); migrations/0022 (contracts with rights, custody_events, blob_manifests, four times); test/int/phase1-acceptance.test.ts; apps/api/test/int/phase1-acceptance.test.ts: every admitted item carries source identity, method, connector version, agent identity and code digest; apps/api/test/int/phase1-acceptance.test.ts: four times are populated per the type rules; apps/api/test/int/phase1-acceptance.test.ts: the digest is verified pre-store, post-store and again on every read; apps/api/src/observation/vault/evidence.service.ts; apps/api/test/int/phase1-acceptance.test.ts: fails closed on schema drift beyond the contract tolerance — QUARANTINE, not admission; apps/api/test/int/phase1-acceptance.test.ts: not_applicable requires a CONTRACT-APPROVED reason; apps/api/src/observation/acquisition/lifecycle.service.ts; migrations/0022:322-347; apps/api/src/shared/correlation.ts; migrations/0022 (observations/attempts :322-347); apps/api/src/observation/sources/source-contract.ts; apps/api/src/observation/agents/agents.service.ts; apps/api/src/observation/vault/vault.service.ts; migrations/0022_observation_registry_and_evidence.sql; apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Geographic scope, language, sensitivity and per-object licensing fields are AU-OBS-0090.","Verified: test/int/phase1-acceptance.test.ts ""every admitted item carries source identity, method, connector version, agent identity and code digest""; A2. V00-T-122 first-pass verification lacked a resolved pointer; the A1/A2 cases exercise the versions."
AU-OBS-0090,"Every collected object also records geographic scope, language, sensitivity and the licensing or usage restriction that applies to the object itself (not only on the contract), plus its coverage context and transformation list.",V0 ch.8 observation object; V3 EVD object; all profiles.,V0:V00-T-033; V3:EVD,V0:V00-T-033,observation,yes,all,harness,open,P1,"migrations/0022 (evidence header: connector, connector_version, method_ref, content_digest, classification, tenant; four times; blob_manifests); e2e/phase1-observation.spec.ts: '7. evidence custody, the four times, and a safe attachment-only download'; migrations/0022:360-415 (blob_manifests, custody); apps/api/src/observation/vault/evidence.service.ts; test/int/phase1-acceptance.test.ts","Add geographic scope, language, sensitivity and object-level licensing to the evidence header; complete coverage context and transformation list on EVD.",
AU-OBS-0091,"Event, publication, collection (observation), effective (validity) and system-record time are captured on every observation per the type rules.",All profiles.,V0:V00-T-121; V2:V02-T-026; V3:V03-T-267,V0:V00-T-121,observation,yes,all,harness,verified:local,P7-D,"test/int/phase1-acceptance.test.ts 'four times are populated per the type rules'; e2e/phase1-observation.spec.ts '7. … the four times'; apps/api/test/int/phase1-acceptance.test.ts: every admitted item carries source identity, method, connector version, agent identity and code digest; apps/api/test/int/phase1-acceptance.test.ts: four times are populated per the type rules; apps/api/test/int/phase1-acceptance.test.ts: the digest is verified pre-store, post-store and again on every read; apps/api/src/observation/vault/evidence.service.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; migrations/0022:322-347; apps/api/src/shared/correlation.ts; test/int/phase1-acceptance.test.ts","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)","Verified: test/int/phase1-acceptance.test.ts ""four times are populated per the type rules""; e2e/phase1-observation.spec.ts 7."
AU-OBS-0092,"Original evidence is preserved immutably with a content digest verified pre-store, post-store and on every read; retrieval is byte-identical and writes a custody entry; evidence identifiers and custody events are immutable; the vault stores bytes while meaning, admissibility and policy stay in the observation schema.",All profiles; digest re-verified on read.,V0:V00-T-120; V8:OBJ-01; V2:V02-T-026; V3:L1-C05; V3:L1-C06; V3:V03-T-075; V3:V03-T-269; V4:ES-31-006; V6:IA-33-003; V7:DAT-IN-14; V7:DP-16-002; V7:DZ-04,V0:V00-T-120,observation,yes,all,harness,verified:local,P7-D,"migrations/0022 blob_manifests, vault (apps/api/src/observation/vault); digest verified pre-store, post-store and on read; apps/api/test/int/phase1-acceptance.test.ts: A2 — chain of custody and byte-identical retrieval; a retrieval writes its custody entry; apps/api/test/int/phase1-acceptance.test.ts: every admitted item carries source identity, method, connector version, agent identity and code digest; apps/api/test/int/phase1-acceptance.test.ts: four times are populated per the type rules; apps/api/test/int/phase1-acceptance.test.ts: the digest is verified pre-store, post-store and again on every read; apps/api/src/observation/vault/evidence.service.ts; apps/api/src/observation/vault/vault.service.ts:21-22,134-179,201,225-227; migrations/0022:360,375,395,415; test/int/phase1-acceptance.test.ts; test/int/gate22-evidence-deauthorization.test.ts; apps/api/src/observation/vault/vault.service.ts:134-179 (custody chain); apps/api/src/observation/agents/agents.service.ts (version-specific agent principal, code_digest); packages/contracts/src/jcs.ts (contentDigest); test/int/audit-chain.test.ts; apps/api/src/observation/vault/vault.service.ts:134-179; migrations/0022:360-415; migrations/0022:360,395,415 (immutable evidence, tombstones); apps/api/src/observation/vault/vault.service.ts:21-22,134-179; apps/api/src/observation/vault/evidence.service.ts (bytes and digest in the vault; meaning, admissibility and policy in the observation schema); apps/api/src/observation/vault/vault.service.ts; apps/api/migrations/0022 §6-§7; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; EXCEPTIONS.md EXC-P1-001, EXC-P1-002; apps/api/migrations/0022 §6 blob_manifests (append-only); apps/api/test/int/phase1-fault-injection.test.ts","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Retention/legal-hold enforcement in the vault is AU-DP-0090/AU-DP-0091; vault backup/restore is AU-DP-0108.","Verified: test/int/phase1-acceptance.test.ts A2 (chain of custody, byte-identical retrieval, custody entry on retrieval); test/int/audit-chain.test.ts; test/int/gate22-evidence-deauthorization.test.ts. V00-T-120 first-pass verification lacked a resolved pointer; A2 exercises it."
AU-OBS-0093,"Source authenticity is verified where available (signatures, TLS identity pinning, publisher keys) at inspection and authenticity is recorded and measured as a quality dimension whose uncertain state routes to review.",V3 ch.9/30 authenticity checks; V4 ES-31-008 indicator; all profiles.,V0:V00-T-035; V3:L1-C06; V3:V03-T-074; V3:V03-T-268; V4:ES-31-005; V4:ES-31-008; V4:V04-T-019; V5:AI-39-003; V7:DP-10-006,V0:V00-T-035,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors/content-controls.ts, http-client.ts (SSRF refusal), redaction.ts; migrations/0022 quarantine; test/int/phase1-hostile-input.test.ts; apps/api/src/observation/connectors/xml-worker.js (isolated parsing); apps/api/src/observation/vault/vault.service.ts:134-179 (custody chain); apps/api/src/observation/agents/agents.service.ts (version-specific agent principal, code_digest); packages/contracts/src/jcs.ts (contentDigest); test/int/phase1-acceptance.test.ts; test/int/audit-chain.test.ts; apps/api/src/observation/quarantine/quarantine.service.ts; migrations/0022:452,472 (quarantine); 0022:743,811,883,1003 (registry ports); apps/api/src/observation/sources/source-contract.ts; apps/api/src/policy/pdp.service.ts (default DENY, indeterminate→deny, obligations executed); apps/api/test/unit/pdp.test.ts; apps/api/src/observation/coverage/coverage.service.ts:49 (9 dimensions); migrations/0022:503,550,2073 (observation.replay_health); apps/api/src/observation/connectors/http-client.ts:8,42-43,188-211 (scheme/host allowlist, private-address refusal); apps/api/src/observation/connectors/redaction.ts; migrations/0028 (source contract v2 rights/purpose); phase1-acceptance.test.ts; apps/api/src/observation/agents/agents.service.ts; apps/api/src/observation/vault/vault.service.ts; migrations/0022_observation_registry_and_evidence.sql; apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts","Implement source-authenticity verification (signature/TLS/publisher-key checks) and record authenticity as a governed indicator (today ""unknown""); add the authenticity-uncertain fault case.",
AU-OBS-0094,"Evidence preservation precedes derived intelligence: derived objects (claims, projections) link to preserved evidence and never replace or overwrite the source record; a correction supersedes without overwriting and history stays reconstructable.",All profiles.,V2:V02-T-181; V3:V03-T-274; V3:V03-T-086; V3:V03-T-054; V7:DADR-003,V2:V02-T-181,observation,yes,all,harness,verified:local,P7-D,"apps/api/test/int/phase1-acceptance.test.ts: a correction SUPERSEDES without overwriting, and the prior version stays retrievable; apps/api/test/int/phase3-corrections.test.ts: an EVIDENCE correction reaches the claims derived from it; e2e/phase1-observation.spec.ts: coverage reports the planted gap rather than rounding it away; e2e/phase1-observation.spec.ts: a correction supersedes without overwriting, and states what it did not resolve; apps/api/src/observation/vault/vault.service.ts; migrations/0023 (extraction requires evidence); test/int/phase2-acceptance.test.ts:339; migrations/0022 (immutable evidence); migrations/0023:286-323 (claims link to evidence); test/int/phase2-acceptance.test.ts; migrations/0023:286-323; apps/api/migrations/0022 §6 blob_manifests append-only; apps/api/migrations/0023 claim_lineage; apps/api/test/int/phase1-acceptance.test.ts: A2; apps/api/test/int/phase2-acceptance.test.ts: B2 a correction admits a NEW version","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)","Verified: test/int/phase2-acceptance.test.ts (extraction requires evidence; correction admits a NEW version); test/int/phase1-acceptance.test.ts ""a correction SUPERSEDES without overwriting""."
AU-OBS-0095,"Before admission every intake item is validated for identity, rights, integrity (digest), schema (drift beyond the contract tolerance quarantines), declared-versus-sniffed media type, classification ceiling and tenant; external content remains untrusted evidence until these controls complete, and validation fails closed.",All profiles.,V8:PR-16-001; V2:V02-T-180; V3:L1-C07; V3:V03-T-268; V4:ES-31-005; V7:DP-16-001; V7:DAT-IN-12; V7:DAT-IN-11; V7:DP-10-003,V8:PR-16-001,observation,yes,all,harness,verified:local,P7-D,"apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; apps/web/app/observation/quarantine/page.tsx; apps/api/test/int/phase1-acceptance.test.ts: QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES; e2e/phase1-observation.spec.ts: 4. collection admits evidence and quarantines the drifted row; 8. quarantine shows the refusal and requires a reason and a second operator; apps/api/test/int/phase1-acceptance.test.ts: every admitted item carries source identity, method, connector version, agent identity and code digest; apps/api/test/int/phase1-acceptance.test.ts: fails closed on schema drift beyond the contract tolerance — QUARANTINE, not admission; apps/api/test/int/phase1-acceptance.test.ts: not_applicable requires a CONTRACT-APPROVED reason; apps/api/src/observation/sweeper/sweeper.service.ts:102-117; apps/api/src/observation/connectors/content-controls.ts; migrations/0022:452,472; test/int/phase1-hostile-input.test.ts; test/int/phase1-fault-injection.test.ts; migrations/0022:452,472 (quarantine); 0022:743,811,883,1003 (registry ports); apps/api/src/observation/sources/source-contract.ts; apps/api/src/policy/pdp.service.ts (default DENY, indeterminate→deny, obligations executed); apps/api/test/unit/pdp.test.ts; apps/api/src/observation/vault/vault.service.ts; apps/api/src/observation/vault/evidence.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; EXCEPTIONS.md EXC-P1-001, EXC-P1-002; apps/api/src/observation/acquisition/lifecycle.service.ts (contract revalidated at three points, schema drift tolerance, digest); apps/api/test/int/phase1-acceptance.test.ts: A1 fails closed; EXCEPTIONS.md EXC-P1-001; apps/api/test/int/phase1-hostile-input.test.ts: A10; apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Rights/duplicate/quality review reasons are AU-OBS-0096; anti-malware is AU-OBS-0101; authenticity is AU-OBS-0093.","Verified: test/int/phase1-acceptance.test.ts A1 ""fails closed on schema drift beyond the contract tolerance - QUARANTINE""; test/int/phase1-hostile-input.test.ts A10 (declared versus sniffed type). Locality and quality checks are label checks only."
AU-OBS-0096,"An intake review queue reviews rights, quality and duplicate state (in addition to integrity, schema, type and classification) with quarantine reasons for rights, duplicate and quality and a quality score on the intake item.",V8 ch.16 / CAP-OB-11; all profiles.,V8:PR-16-001; V8:PR-16-002; V8:CAP-OB-11,V8:PR-16-001,observation,yes,all,harness,open,P1,"apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; apps/web/app/observation/quarantine/page.tsx; apps/api/test/int/phase1-acceptance.test.ts: QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES; e2e/phase1-observation.spec.ts: 4. collection admits evidence and quarantines the drifted row; 8. quarantine shows the refusal and requires a reason and a second operator; apps/api/migrations/0006_objects.sql (identity, owner, times, status, provenance, policy on every canonical object)","Add rights, duplicate and quality quarantine reasons, duplicate state and a quality score to quarantine cases; build the review queue beyond quarantine.",
