id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
UX-31-002,V9,"31 Documents, Media, Geospatial, and Scientific Evidence",73,"The experience SHALL persist, expose, version, and reconcile original media, page, frame, segment, layer, coordinate, extraction, translation, annotation, citation; active tenant, domain, role, purpose, objective, geography, horizon, scenario, classification, effective time, object identity, freshness, provenance, and policy SHALL remain explicit wherever they change meaning or action.",V09-F006,ux,partial,unverified,branch-only,phase1,P7-E,"apps/api/src/observation (file-upload connector PDF/DOCX/CSV); apps/web/app/observation/evidence/[evdId]/page.tsx (original bytes download); e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download","Context dimensions beyond tenant/domain/role are absent (objective, horizon, scenario, classification, effective time, policy); Expose active objective, horizon, scenario, classification, effective time, freshness and policy wherever they change meaning; version and reconcile this chapter's control…",verification class required by the volume: State + trace test | release_status merged → branch-only from the evidence at 2e83945,v09.txt:page 73:L3978,branch+main+test
UX-31-003,V9,"31 Documents, Media, Geospatial, and Scientific Evidence",73,"The primary command SHALL allow eligible users to navigate, synchronize, compare, annotate, transcribe, translate, measure, and cite exact source segments without overwriting originals; navigation, search, inspection, drafting, acknowledgment, review, approval, publication, and institutional effect SHALL remain visually and behaviorally distinct, attributable, recoverable, and replayable.",V09-F006,ux,missing,unverified,none,phase1,P7-E,"apps/api/src/observation (file-upload connector PDF/DOCX/CSV); apps/web/app/observation/evidence/[evdId]/page.tsx (original bytes download); e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download",Navigate/synchronize/compare/annotate/transcribe/translate/measure/cite exact source segments.,verification class required by the volume: Interaction + command test,v09.txt:page 73:L3988,branch+main+test
UX-31-004,V9,"31 Documents, Media, Geospatial, and Scientific Evidence",73,"The experience SHALL enforce this human-authority boundary: Derived extraction, translation, enhancement, georeferencing, or measurement remains labeled and cannot replace source evidence. AI and automation may recommend, forecast, simulate, reason, explain, or execute explicitly pre-authorized reversible workflow steps, but SHALL NOT infer, preselect, obscure, or synthesize final human decision…",V09-F006,ux,missing,unverified,none,phase1,P7-E,"apps/api/src/observation (file-upload connector PDF/DOCX/CSV); apps/web/app/observation/evidence/[evdId]/page.tsx (original bytes download); e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download","Render eligibility, separation/delegation/recusal, exact digest, consequence preview, deliberate action, signature and denial for: Derived extraction, translation, enhancement, georeferencing, or measurement remains labeled and cannot replace source evidence.",verification class required by the volume: Authority + consequence test,v09.txt:page 73:L3999,branch+main+test
UX-31-005,V9,"31 Documents, Media, Geospatial, and Scientific Evidence",74,"When a format is unsupported, extraction alignment fails, media is partial, coordinate reference is missing, or an accessible alternative is unavailable, the experience SHALL preserve the original, mark unsupported or partial regions, disable unsupported measurement, and provide safe download or alternate review paths; it SHALL NOT represent unavailable, stale, unapproved, unsupported, inaccessib…",V09-F006,ux,partial,unverified,branch-only,phase1,P7-E,"apps/api/src/observation (file-upload connector PDF/DOCX/CSV); apps/web/app/observation/evidence/[evdId]/page.tsx (original bytes download); e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download","Chapter-specific degraded journey: hold/deny with preserved work, affected scope, recovery route; fault traces, visible degraded state, disabled unsafe actions and reconciliation fixtures.",verification class required by the volume: Fault + degraded journey | release_status merged → branch-only from the evidence at 2e83945,v09.txt:page 74:L4015,branch+main+test
UX-31-006,V9,"31 Documents, Media, Geospatial, and Scientific Evidence",74,"Acceptance SHALL demonstrate format corpus, segment alignment, synchronized media, geospatial reference, annotation, citation, and accessible alternative tests for the exact design-system version, component and pattern versions, capability, canonical journey, persona and role, tenant or domain, deployment profile, entitlement, theme, locale, device, assistive technology, configuration, data and m…",V09-F006,ux,missing,unverified,none,phase1,P7-E,"apps/api/src/observation (file-upload connector PDF/DOCX/CSV); apps/web/app/observation/evidence/[evdId]/page.tsx (original bytes download); e2e/phase1-observation.spec.ts: 7. evidence custody, the four times, and a safe attachment-only download","Independent conformance package for the exact design-system/component versions, persona, tenant, deployment profile, theme, locale, device, assistive technology and named accepting authorities; signed acceptance.",verification class required by the volume: Independent conformance review,v09.txt:page 74:L4028,branch+main+test
UX-32-001,V9,"32 Corrections, Withdrawals, Reconciliation, and Impact",75,"The Eye SHALL present Corrections, Withdrawals, Reconciliation, and Impact as a governed experience that enables authorized users to make non-destructive correction state, affected products, decisions, users, obligations, rebuild progress, acknowledgment, and closure visible; correction header, before and after, impact graph, rebuild and closure SHALL precede secondary controls or ornamental pres…",V09-F006,ux,partial,passed:browser,merged,phase1,P7-E,"apps/web/app/observation/corrections/page.tsx (supersede without overwrite, states what it did not resolve); apps/web/app/graph/impact/page.tsx (Phase 3); e2e/phase1-observation.spec.ts: 9. a correction supersedes without overwriting; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state; e2e/phase0.spec.ts: 5. correction visible in UI history",Impact graph with rebuild/closure tracking for downstream products; correction notice reaching original recipients (no notification channel exists).,verification class required by the volume: Design review + journey test,v09.txt:page 75:L4090,main+test
UX-32-002,V9,"32 Corrections, Withdrawals, Reconciliation, and Impact",75,"The experience SHALL persist, expose, version, and reconcile correction case, original, replacement, withdrawal, impact set, rebuild, notification, acknowledgment, reconciliation, closure; active tenant, domain, role, purpose, objective, geography, horizon, scenario, classification, effective time, object identity, freshness, provenance, and policy SHALL remain explicit wherever they change meani…",V09-F006,ux,partial,passed:browser,merged,phase1,P7-E,"apps/web/app/observation/corrections/page.tsx (supersede without overwrite, states what it did not resolve); apps/web/app/graph/impact/page.tsx (Phase 3); e2e/phase1-observation.spec.ts: 9. a correction supersedes without overwriting; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state; e2e/phase0.spec.ts: 5. correction visible in UI history","Context dimensions beyond tenant/domain/role are absent (objective, horizon, scenario, classification, effective time, policy); Expose active objective, horizon, scenario, classification, effective time, freshness and policy wherever they change meaning; version and reconcile this chapter's control…",verification class required by the volume: State + trace test,v09.txt:page 75:L4101,main+test
UX-32-003,V9,"32 Corrections, Withdrawals, Reconciliation, and Impact",75,"The primary command SHALL allow eligible users to report, review, authorize, propagate, verify, acknowledge, or close a correction while preserving original state and downstream history; navigation, search, inspection, drafting, acknowledgment, review, approval, publication, and institutional effect SHALL remain visually and behaviorally distinct, attributable, recoverable, and replayable.",V09-F006,ux,partial,passed:browser,merged,phase1,P7-E,"apps/web/app/observation/corrections/page.tsx (supersede without overwrite, states what it did not resolve); apps/web/app/graph/impact/page.tsx (Phase 3); e2e/phase1-observation.spec.ts: 9. a correction supersedes without overwriting; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state; e2e/phase0.spec.ts: 5. correction visible in UI history",Report/review/authorize/propagate/verify/acknowledge/close a correction — acknowledge/close and propagation status absent.,verification class required by the volume: Interaction + command test,v09.txt:page 75:L4111,main+test
UX-32-004,V9,"32 Corrections, Withdrawals, Reconciliation, and Impact",75,"The experience SHALL enforce this human-authority boundary: Only the source or canonical authority may authorize correction; affected decision owners determine required reconsideration. AI and automation may recommend, forecast, simulate, reason, explain, or execute explicitly pre-authorized reversible workflow steps, but SHALL NOT infer, preselect, obscure, or synthesize final human decision aut…",V09-F006,ux,partial,passed:browser,merged,phase1,P7-E,"apps/web/app/observation/corrections/page.tsx (supersede without overwrite, states what it did not resolve); apps/web/app/graph/impact/page.tsx (Phase 3); e2e/phase1-observation.spec.ts: 9. a correction supersedes without overwriting; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state; e2e/phase0.spec.ts: 5. correction visible in UI history","Render eligibility, separation/delegation/recusal, exact digest, consequence preview, deliberate action, signature and denial for: Only the source or canonical authority may authorize correction; affected decision owners determine required reconsideration.",verification class required by the volume: Authority + consequence test,v09.txt:page 75:L4122,main+test
UX-32-005,V9,"32 Corrections, Withdrawals, Reconciliation, and Impact",76,"When impact scope is incomplete, propagation fails, a consumer cannot reconcile, or corrected state conflicts with an active decision or publication, the experience SHALL mark affected products incomplete, prevent false currency claims, preserve both versions, escalate owners, and continue tracked reconciliation; it SHALL NOT represent unavailable, stale, unapproved, unsupported, inaccessible, po…",V09-F006,ux,partial,passed:browser,merged,phase1,P7-E,"apps/web/app/observation/corrections/page.tsx (supersede without overwrite, states what it did not resolve); apps/web/app/graph/impact/page.tsx (Phase 3); e2e/phase1-observation.spec.ts: 9. a correction supersedes without overwriting; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state; e2e/phase0.spec.ts: 5. correction visible in UI history","Chapter-specific degraded journey: hold/deny with preserved work, affected scope, recovery route; fault traces, visible degraded state, disabled unsafe actions and reconciliation fixtures.",verification class required by the volume: Fault + degraded journey,v09.txt:page 76:L4138,main+test
UX-32-006,V9,"32 Corrections, Withdrawals, Reconciliation, and Impact",76,"Acceptance SHALL demonstrate end-to-end correction, withdrawal, impact discovery, rebuild, recipient acknowledgment, decision reconsideration, and closure for the exact design-system version, component and pattern versions, capability, canonical journey, persona and role, tenant or domain, deployment profile, entitlement, theme, locale, device, assistive technology, configuration, data and model…",V09-F006,ux,partial,passed:browser,merged,phase1,P7-E,"apps/web/app/observation/corrections/page.tsx (supersede without overwrite, states what it did not resolve); apps/web/app/graph/impact/page.tsx (Phase 3); e2e/phase1-observation.spec.ts: 9. a correction supersedes without overwriting; e2e/phase1-observation.spec.ts: 10. a known-at query reproduces the pre-correction state; e2e/phase0.spec.ts: 5. correction visible in UI history","Independent conformance package for the exact design-system/component versions, persona, tenant, deployment profile, theme, locale, device, assistive technology and named accepting authorities; signed acceptance.",verification class required by the volume: Independent conformance review,v09.txt:page 76:L4151,main+test
UX-33-001,V9,33 Weak Signals and Indicator Workbench,78,"The Eye SHALL present Weak Signals and Indicator Workbench as a governed experience that enables authorized users to surface emerging patterns with evidence, novelty, persistence, baseline, uncertainty, ownership, and disposition without presenting them as confirmed warnings; signal queue, evidence pattern, baseline and novelty, disposition and monitoring SHALL precede secondary controls or ornam…",V09-F007,ux,missing,unverified,none,omission,P4,"apps/web/app/prediction/scenarios/page.tsx (indicator thresholds, flipped branch); e2e/phase4-prediction.demo.spec.ts: the scenario tree shows the flipped branch with its decision deadline","Signal queue, evidence pattern, baseline/novelty and analyst disposition workbench (WS-08 signals); only scenario indicators exist.",Indicator state is Phase 4 (merged); weak-signal products were never scheduled; verification class required by the volume: Design review + journey test,v09.txt:page 78:L4221,branch+test
UX-33-002,V9,33 Weak Signals and Indicator Workbench,78,"The experience SHALL persist, expose, version, and reconcile weak signal, observation, baseline, indicator, hypothesis, evidence cluster, novelty score, disposition; active tenant, domain, role, purpose, objective, geography, horizon, scenario, classification, effective time, object identity, freshness, provenance, and policy SHALL remain explicit wherever they change meaning or action.",V09-F007,ux,partial,passed:browser,branch-only,phase4,P4,"apps/web/app/prediction/scenarios/page.tsx (indicator thresholds, flipped branch); e2e/phase4-prediction.demo.spec.ts: the scenario tree shows the flipped branch with its decision deadline","Context dimensions beyond tenant/domain/role are absent (objective, horizon, scenario, classification, effective time, policy); Expose active objective, horizon, scenario, classification, effective time, freshness and policy wherever they change meaning; version and reconcile this chapter's control…","Indicator state is Phase 4 (merged); weak-signal products were never scheduled; browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: State + trace test | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 78:L4233,branch+test
UX-33-003,V9,33 Weak Signals and Indicator Workbench,78,"The primary command SHALL allow eligible users to nominate, investigate, compare, contextualize, dismiss, monitor, or escalate a signal through an attributable analyst disposition; navigation, search, inspection, drafting, acknowledgment, review, approval, publication, and institutional effect SHALL remain visually and behaviorally distinct, attributable, recoverable, and replayable.",V09-F007,ux,missing,unverified,none,omission,P4,"apps/web/app/prediction/scenarios/page.tsx (indicator thresholds, flipped branch); e2e/phase4-prediction.demo.spec.ts: the scenario tree shows the flipped branch with its decision deadline",Nominate/investigate/compare/contextualize/dismiss/monitor/escalate a signal through attributable disposition.,Indicator state is Phase 4 (merged); weak-signal products were never scheduled; verification class required by the volume: Interaction + command test,v09.txt:page 78:L4243,branch+test
UX-33-004,V9,33 Weak Signals and Indicator Workbench,78,"The experience SHALL enforce this human-authority boundary: Detection may nominate and rank; an eligible analyst owns confirmation, dismissal, monitoring, and escalation. AI and automation may recommend, forecast, simulate, reason, explain, or execute explicitly pre-authorized reversible workflow steps, but SHALL NOT infer, preselect, obscure, or synthesize final human decision authority.",V09-F007,ux,missing,unverified,none,omission,P4,"apps/web/app/prediction/scenarios/page.tsx (indicator thresholds, flipped branch); e2e/phase4-prediction.demo.spec.ts: the scenario tree shows the flipped branch with its decision deadline","Render eligibility, separation/delegation/recusal, exact digest, consequence preview, deliberate action, signature and denial for: Detection may nominate and rank; an eligible analyst owns confirmation, dismissal, monitoring, and escalation.",Indicator state is Phase 4 (merged); weak-signal products were never scheduled; verification class required by the volume: Authority + consequence test,v09.txt:page 78:L4254,branch+test
UX-33-005,V9,33 Weak Signals and Indicator Workbench,79,"When source coverage, baseline, novelty, persistence, clustering, or uncertainty is insufficient or drifted, the experience SHALL mark the signal tentative or unevaluable, preserve detector evidence, prevent warning promotion, and route source or method review; it SHALL NOT represent unavailable, stale, unapproved, unsupported, inaccessible, policy-filtered, synthetic, or incomplete state as curr…",V09-F007,ux,missing,unverified,none,omission,P4,"apps/web/app/prediction/scenarios/page.tsx (indicator thresholds, flipped branch); e2e/phase4-prediction.demo.spec.ts: the scenario tree shows the flipped branch with its decision deadline","Chapter-specific degraded journey: hold/deny with preserved work, affected scope, recovery route; fault traces, visible degraded state, disabled unsafe actions and reconciliation fixtures.",Indicator state is Phase 4 (merged); weak-signal products were never scheduled; verification class required by the volume: Fault + degraded journey,v09.txt:page 79:L4270,branch+test
UX-33-006,V9,33 Weak Signals and Indicator Workbench,79,"Acceptance SHALL demonstrate seeded-signal, null, drift, source-gap, duplicate, analyst disposition, and alert-overload evidence for the exact design-system version, component and pattern versions, capability, canonical journey, persona and role, tenant or domain, deployment profile, entitlement, theme, locale, device, assistive technology, configuration, data and model versions, consequence clas…",V09-F007,ux,missing,unverified,none,omission,P4,"apps/web/app/prediction/scenarios/page.tsx (indicator thresholds, flipped branch); e2e/phase4-prediction.demo.spec.ts: the scenario tree shows the flipped branch with its decision deadline","Independent conformance package for the exact design-system/component versions, persona, tenant, deployment profile, theme, locale, device, assistive technology and named accepting authorities; signed acceptance.",Indicator state is Phase 4 (merged); weak-signal products were never scheduled; verification class required by the volume: Independent conformance review,v09.txt:page 79:L4282,branch+test
UX-34-001,V9,34 Early Warning and Escalation Experience,80,"The Eye SHALL present Early Warning and Escalation Experience as a governed experience that enables authorized users to deliver evidence-backed, confidence- aware, owned warnings with severity, affected scope, response playbook, acknowledgment, escalation, correction, and closure; severity and scope, evidence and uncertainty, owner and playbook, acknowledgment and escalation SHALL precede seconda…",V09-F007,ux,partial,passed:browser,branch-only,phase4,P7-E,"apps/web/app/prediction/warnings/page.tsx (acknowledge as-of, LATE, EXPIRED, MISSED DECISION); apps/web/lib/warning-timing.ts (+ .test.ts, vitest in CI build-test); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged AS OF a replay instant inside its window; e2e/phase4-prediction.demo.spec.ts: ACTION: a response AFTER the window is recorded as LATE; e2e/phase4-prediction.demo.spec.ts: STATE: a replayed window nobody answered is EXPIRED; e2e/phase4-prediction.demo.spec.ts: STATE: a warning issued after its decision deadline is a MISSED DECISION","Suppress/escalate/correct/withdraw/close transitions, owner playbook routing, delivery channels (NOT-06…08); only acknowledge exists in the interface.","browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: Design review + journey test | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 80:L4343,branch+test
UX-34-002,V9,34 Early Warning and Escalation Experience,80,"The experience SHALL persist, expose, version, and reconcile warning, trigger, severity, evidence, objective, asset, recipient, receipt, acknowledgment, action, escalation, correction; active tenant, domain, role, purpose, objective, geography, horizon, scenario, classification, effective time, object identity, freshness, provenance, and policy SHALL remain explicit wherever they change meaning o…",V09-F007,ux,partial,passed:browser,branch-only,phase4,P7-E,"apps/web/app/prediction/warnings/page.tsx (acknowledge as-of, LATE, EXPIRED, MISSED DECISION); apps/web/lib/warning-timing.ts (+ .test.ts, vitest in CI build-test); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged AS OF a replay instant inside its window; e2e/phase4-prediction.demo.spec.ts: ACTION: a response AFTER the window is recorded as LATE; e2e/phase4-prediction.demo.spec.ts: STATE: a replayed window nobody answered is EXPIRED; e2e/phase4-prediction.demo.spec.ts: STATE: a warning issued after its decision deadline is a MISSED DECISION","Context dimensions beyond tenant/domain/role are absent (objective, horizon, scenario, classification, effective time, policy); Expose active objective, horizon, scenario, classification, effective time, freshness and policy wherever they change meaning; version and reconcile this chapter's control…","browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: State + trace test | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 80:L4355,branch+test
UX-34-003,V9,34 Early Warning and Escalation Experience,80,"The primary command SHALL allow eligible users to issue, deliver, acknowledge, act, suppress, escalate, correct, withdraw, or close a warning through separate attributable transitions; navigation, search, inspection, drafting, acknowledgment, review, approval, publication, and institutional effect SHALL remain visually and behaviorally distinct, attributable, recoverable, and replayable.",V09-F007,ux,partial,passed:browser,branch-only,phase4,P7-E,"apps/web/app/prediction/warnings/page.tsx (acknowledge as-of, LATE, EXPIRED, MISSED DECISION); apps/web/lib/warning-timing.ts (+ .test.ts, vitest in CI build-test); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged AS OF a replay instant inside its window; e2e/phase4-prediction.demo.spec.ts: ACTION: a response AFTER the window is recorded as LATE; e2e/phase4-prediction.demo.spec.ts: STATE: a replayed window nobody answered is EXPIRED; e2e/phase4-prediction.demo.spec.ts: STATE: a warning issued after its decision deadline is a MISSED DECISION",Issue/deliver/acknowledge/act/suppress/escalate/correct/withdraw/close through separate attributable transitions (acknowledge only).,"browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: Interaction + command test | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 80:L4365,branch+test
UX-34-004,V9,34 Early Warning and Escalation Experience,80,"The experience SHALL enforce this human-authority boundary: Policy may trigger delivery and escalation; human authorities own material warning issuance, suppression, response decisions, and closure where required. AI and automation may recommend, forecast, simulate, reason, explain, or execute explicitly pre-authorized reversible workflow steps, but SHALL NOT infer, preselect, obscure, or synthes…",V09-F007,ux,partial,passed:browser,branch-only,phase4,P7-E,"apps/web/app/prediction/warnings/page.tsx (acknowledge as-of, LATE, EXPIRED, MISSED DECISION); apps/web/lib/warning-timing.ts (+ .test.ts, vitest in CI build-test); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged AS OF a replay instant inside its window; e2e/phase4-prediction.demo.spec.ts: ACTION: a response AFTER the window is recorded as LATE; e2e/phase4-prediction.demo.spec.ts: STATE: a replayed window nobody answered is EXPIRED; e2e/phase4-prediction.demo.spec.ts: STATE: a warning issued after its decision deadline is a MISSED DECISION","Render eligibility, separation/delegation/recusal, exact digest, consequence preview, deliberate action, signature and denial for: Policy may trigger delivery and escalation; human authorities own material warning issuance, suppression, response decisions, and closure where required.","browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: Authority + consequence test | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 80:L4376,branch+test
UX-34-005,V9,34 Early Warning and Escalation Experience,81,"When delivery, ownership, acknowledgment, escalation, evidence, severity, or recipient eligibility is uncertain or overloaded, the experience SHALL preserve the warning state, use redundant approved channels, expose delivery limits, escalate deterministically, and prevent silent suppression; it SHALL NOT represent unavailable, stale, unapproved, unsupported, inaccessible, policy-filtered, synthet…",V09-F007,ux,partial,passed:browser,branch-only,phase4,P7-E,"apps/web/app/prediction/warnings/page.tsx (acknowledge as-of, LATE, EXPIRED, MISSED DECISION); apps/web/lib/warning-timing.ts (+ .test.ts, vitest in CI build-test); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged AS OF a replay instant inside its window; e2e/phase4-prediction.demo.spec.ts: ACTION: a response AFTER the window is recorded as LATE; e2e/phase4-prediction.demo.spec.ts: STATE: a replayed window nobody answered is EXPIRED; e2e/phase4-prediction.demo.spec.ts: STATE: a warning issued after its decision deadline is a MISSED DECISION","Chapter-specific degraded journey: hold/deny with preserved work, affected scope, recovery route; fault traces, visible degraded state, disabled unsafe actions and reconciliation fixtures.","browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: Fault + degraded journey | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 81:L4393,branch+test
UX-34-006,V9,34 Early Warning and Escalation Experience,81,"Acceptance SHALL demonstrate trigger, latency, deduplication, delivery receipt, multimodal alert, missed acknowledgment, escalation, correction, and overload drills for the exact design-system version, component and pattern versions, capability, canonical journey, persona and role, tenant or domain, deployment profile, entitlement, theme, locale, device, assistive technology, configuration, data…",V09-F007,ux,partial,passed:browser,branch-only,phase4,P7-E,"apps/web/app/prediction/warnings/page.tsx (acknowledge as-of, LATE, EXPIRED, MISSED DECISION); apps/web/lib/warning-timing.ts (+ .test.ts, vitest in CI build-test); e2e/phase4-prediction.demo.spec.ts: ACTION: a replayed warning is acknowledged AS OF a replay instant inside its window; e2e/phase4-prediction.demo.spec.ts: ACTION: a response AFTER the window is recorded as LATE; e2e/phase4-prediction.demo.spec.ts: STATE: a replayed window nobody answered is EXPIRED; e2e/phase4-prediction.demo.spec.ts: STATE: a warning issued after its decision deadline is a MISSED DECISION","Independent conformance package for the exact design-system/component versions, persona, tenant, deployment profile, theme, locale, device, assistive technology and named accepting authorities; signed acceptance.","browser evidence is the demo-config suite (playwright.demo.config.ts), not the CI browser gate; verification class required by the volume: Independent conformance review | release_status merged → branch-only from the evidence at 2e83945",v09.txt:page 81:L4406,branch+test
UX-35-001,V9,35 Risk and Opportunity Intelligence,82,"The Eye SHALL present Risk and Opportunity Intelligence as a governed experience that enables authorized users to present risks and opportunities symmetrically with evidence, exposure or value range, timing, objectives, ownership, alternatives, actions, and outcomes; portfolio and scope, evidence and model, options and trade-offs, ownership and action SHALL precede secondary controls or ornamenta…",V09-F007,ux,missing,unverified,none,omission,P4,,"Risk and Opportunity workspace (WS-09): portfolio, evidence/model, options/trade-offs, ownership and residual state; no risk/opportunity objects in API or UI.",Backend belongs to P4 (risk/opportunity products); verification class required by the volume: Design review + journey test,v09.txt:page 82:L4468,
UX-35-002,V9,35 Risk and Opportunity Intelligence,82,"The experience SHALL persist, expose, version, and reconcile risk, opportunity, exposure, value range, appetite, control, mitigation, option, sponsor, residual, outcome; active tenant, domain, role, purpose, objective, geography, horizon, scenario, classification, effective time, object identity, freshness, provenance, and policy SHALL remain explicit wherever they change meaning or action.",V09-F007,ux,missing,unverified,none,omission,P4,,"Expose active objective, horizon, scenario, classification, effective time, freshness and policy wherever they change meaning; version and reconcile this chapter's controlled objects (risk, opportunity, exposure, value range, appetite, control, mitigation, option, sponsor, residual, outcome.) in th…",Backend belongs to P4 (risk/opportunity products); verification class required by the volume: State + trace test,v09.txt:page 82:L4479,
UX-35-003,V9,35 Risk and Opportunity Intelligence,82,"The primary command SHALL allow eligible users to identify, assess, challenge, accept, sponsor, mitigate, pursue, monitor, or close a risk or opportunity with explicit owner and residual state; navigation, search, inspection, drafting, acknowledgment, review, approval, publication, and institutional effect SHALL remain visually and behaviorally distinct, attributable, recoverable, and replayable.",V09-F007,ux,missing,unverified,none,omission,P4,,Identify/assess/challenge/accept/sponsor/mitigate/pursue/monitor/close a risk or opportunity.,Backend belongs to P4 (risk/opportunity products); verification class required by the volume: Interaction + command test,v09.txt:page 82:L4489,
UX-35-004,V9,35 Risk and Opportunity Intelligence,82,"The experience SHALL enforce this human-authority boundary: AI may rank and recommend; accountable humans accept risk, sponsor opportunity, allocate resources, and decide action. AI and automation may recommend, forecast, simulate, reason, explain, or execute explicitly pre-authorized reversible workflow steps, but SHALL NOT infer, preselect, obscure, or synthesize final human decision authority.",V09-F007,ux,missing,unverified,none,omission,P4,,"Render eligibility, separation/delegation/recusal, exact digest, consequence preview, deliberate action, signature and denial for: AI may rank and recommend; accountable humans accept risk, sponsor opportunity, allocate resources, and decide action.",Backend belongs to P4 (risk/opportunity products); verification class required by the volume: Authority + consequence test,v09.txt:page 82:L4500,
UX-35-005,V9,35 Risk and Opportunity Intelligence,83,"When ownership, appetite, evidence, aggregation, timing, uncertainty, or option feasibility is missing or contradictory, the experience SHALL mark the item incomplete, prevent invalid roll-up or decision-ready use, preserve competing assessments, and route owner resolution; it SHALL NOT represent unavailable, stale, unapproved, unsupported, inaccessible, policy-filtered, synthetic, or incomplete…",V09-F007,ux,missing,unverified,none,omission,P4,,"Chapter-specific degraded journey: hold/deny with preserved work, affected scope, recovery route; fault traces, visible degraded state, disabled unsafe actions and reconciliation fixtures.",Backend belongs to P4 (risk/opportunity products); verification class required by the volume: Fault + degraded journey,v09.txt:page 83:L4516,
UX-35-006,V9,35 Risk and Opportunity Intelligence,83,"Acceptance SHALL demonstrate aggregation, appetite, range, sensitivity, owner acceptance, sponsor decision, residual exposure, and outcome evidence for the exact design-system version, component and pattern versions, capability, canonical journey, persona and role, tenant or domain, deployment profile, entitlement, theme, locale, device, assistive technology, configuration, data and model version…",V09-F007,ux,missing,unverified,none,omission,P4,,"Independent conformance package for the exact design-system/component versions, persona, tenant, deployment profile, theme, locale, device, assistive technology and named accepting authorities; signed acceptance.",Backend belongs to P4 (risk/opportunity products); verification class required by the volume: Independent conformance review,v09.txt:page 83:L4529,
UX-36-001,V9,"36 Competitor, Supply Chain, and Domain Intelligence",84,"The Eye SHALL present Competitor, Supply Chain, and Domain Intelligence as a governed experience that enables authorized users to provide domain-specific workspaces that extend canonical objects and patterns without forking identity, truth, evidence, or authority semantics; domain scope, network or portfolio, evidence and assessment, options and monitoring SHALL precede secondary controls or orna…",V09-F007,ux,missing,unverified,none,omission,P4,,"Domain Intelligence workspace (WS-10) with certified domain packages (competitor, supply chain, geopolitical, technology, cyber, finance).",Depends on P7-C domain packages and P4 products; verification class required by the volume: Design review + journey test,v09.txt:page 84:L4591,
UX-36-002,V9,"36 Competitor, Supply Chain, and Domain Intelligence",84,"The experience SHALL persist, expose, version, and reconcile domain package, company, supplier, asset, dependency, market, technology, event, exposure, assessment, alternative; active tenant, domain, role, purpose, objective, geography, horizon, scenario, classification, effective time, object identity, freshness, provenance, and policy SHALL remain explicit wherever they change meaning or action.",V09-F007,ux,missing,unverified,none,omission,P4,,"Expose active objective, horizon, scenario, classification, effective time, freshness and policy wherever they change meaning; version and reconcile this chapter's controlled objects (domain package, company, supplier, asset, dependency, market, technology, event, exposure, assessment, alternative.…",Depends on P7-C domain packages and P4 products; verification class required by the volume: State + trace test,v09.txt:page 84:L4603,
UX-36-003,V9,"36 Competitor, Supply Chain, and Domain Intelligence",84,"The primary command SHALL allow eligible users to resolve, map, compare, assess, forecast, alert, update, or replay domain state through certified package extensions; navigation, search, inspection, drafting, acknowledgment, review, approval, publication, and institutional effect SHALL remain visually and behaviorally distinct, attributable, recoverable, and replayable.",V09-F007,ux,missing,unverified,none,omission,P4,,Resolve/map/compare/assess/forecast/alert/update/replay domain state through certified package extensions.,Depends on P7-C domain packages and P4 products; verification class required by the volume: Interaction + command test,v09.txt:page 84:L4613,
