id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
ES-20-002,V4,20 Canonical Contract Envelope,49,Mandatory fields SHALL be validated before payload processing or protected resource access.,V04-F003,data-platform,implemented,passed:harness,merged,phase0,done,"apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard before handler, payload_digest recomputed); test/acceptance/acceptance.test.ts:577",,Spec verification class: Automated conformance test.,v04.txt:page 49:L1724,main+test
ES-20-003,V4,20 Canonical Contract Envelope,49,Envelope propagation SHALL preserve original actor and causation while adding the current workload and transition evidence.,V04-F003,data-platform,partial,passed:ci,merged,phase0,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/test/envelope-header.test.ts:77-97; test/acceptance/acceptance.test.ts:482,492,503","Envelope propagation across async boundaries (outbox/agents) does not add current workload evidence; no as-of field, degraded indicator, support reference or response envelope; sensitive-field classification/encryption absent.",Spec verification class: Automated conformance test.,v04.txt:page 49:L1732,main+test
ES-20-004,V4,20 Canonical Contract Envelope,49,"Sensitive envelope fields SHALL be minimized, classified, encrypted, access-controlled, and excluded from uncontrolled telemetry.",V04-F003,data-platform,partial,passed:ci,merged,phase0,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/test/envelope-header.test.ts:77-97; test/acceptance/acceptance.test.ts:482,492,503","Envelope propagation across async boundaries (outbox/agents) does not add current workload evidence; no as-of field, degraded indicator, support reference or response envelope; sensitive-field classification/encryption absent.",Spec verification class: Security test.,v04.txt:page 49:L1741,main+test
ES-20-005,V4,20 Canonical Contract Envelope,49,"Synthetic, inferred, stale, partial, and corrected states SHALL remain explicit and SHALL not be lost during translation or serialization.",V04-F003,data-platform,partial,passed:ci,merged,phase0,P7-D,"packages/contracts/src/envelope.ts:19-138; apps/api/src/pipeline/http.ts:104-145 (EnvelopeGuard); apps/api/src/pipeline/pipeline.service.ts:329-337; packages/contracts/test/envelope-header.test.ts:77-97; test/acceptance/acceptance.test.ts:482,492,503","Envelope propagation across async boundaries (outbox/agents) does not add current workload evidence; no as-of field, degraded indicator, support reference or response envelope; sensitive-field classification/encryption absent.",Spec verification class: Negative conformance test.,v04.txt:page 49:L1749,main+test
ES-21-001,V4,"21 Error, Abstention, and Partial-Result Model",51,"Every error SHALL include a stable code, category, safe message, correlation reference, retry class, owning component, and support or remediation path.",V04-F003,data-platform,partial,passed:harness,merged,phase0,P7-D,"packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; apps/api/src/observation/observation.filter.ts:20-48; test/acceptance/acceptance.test.ts:577,961","errorBody() never sets degraded/supportRef/owning component; 14 of 28 codes never raised; httpStatus ignored (EYE-INT-001 emitted 400); partial-result declaration (missing scope, decision-active prohibition) absent.",Spec verification class: Fault / recovery test. | UNRESOLVED pointer(s) at 2e83945: observation-errors.ts:410-435; apps/api/src/intelligence/extraction.service.ts:207-221 (abstention as domain outcome),v04.txt:page 51:L1792,main+test
ES-21-002,V4,"21 Error, Abstention, and Partial-Result Model",51,"Internal details, secrets, unauthorized object existence, stack traces, and sensitive policy logic SHALL not be exposed to untrusted callers.",V04-F003,data-platform,implemented,passed:harness,merged,phase0,done,"apps/api/src/pipeline/http.ts:188-205 (policy-safe messages); test/acceptance/acceptance.test.ts:577,781,961,964",,Existence non-disclosure partial in-domain (404 STA-001) vs cross-tenant (403 TEN-001). Spec verification class: Security test. | UNRESOLVED pointer(s) at 2e83945: observation.filter.ts:20-48,v04.txt:page 51:L1800,main+test
ES-21-003,V4,"21 Error, Abstention, and Partial-Result Model",51,"Abstention SHALL identify the unmet evidence, quality, uncertainty, policy, or authority condition and the path to review or additional information.",V04-F003,data-platform,partial,passed:harness,merged,phase2,P2,migrations/0023:638-651 (abstention as outcome); test/int/phase2-acceptance.test.ts:388,"Abstention is a domain outcome, not the EYE-QUA-002 error with unmet-condition and review path; forecasts have refusals but no abstained state.",Spec verification class: Security test. | UNRESOLVED pointer(s) at 2e83945: apps/api/src/intelligence/extraction.service.ts:207-221; model-gateway.service.ts:117-123,v04.txt:page 51:L1808,main+test
ES-21-004,V4,"21 Error, Abstention, and Partial-Result Model",51,"Partial results SHALL declare missing scope, unavailable dependencies, freshness, confidence, affected conclusions, and whether decision-active use is prohibited.",V04-F003,data-platform,partial,passed:harness,merged,phase0,P7-D,"packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; apps/api/src/observation/observation.filter.ts:20-48; test/acceptance/acceptance.test.ts:577,961","errorBody() never sets degraded/supportRef/owning component; 14 of 28 codes never raised; httpStatus ignored (EYE-INT-001 emitted 400); partial-result declaration (missing scope, decision-active prohibition) absent.",Spec verification class: Negative conformance test. | UNRESOLVED pointer(s) at 2e83945: observation-errors.ts:410-435; apps/api/src/intelligence/extraction.service.ts:207-221 (abstention as domain outcome),v04.txt:page 51:L1816,main+test
ES-21-005,V4,"21 Error, Abstention, and Partial-Result Model",51,"Retry guidance SHALL distinguish never, after caller correction, after policy or approval, after a stated delay, and safe idempotent retry.",V04-F003,data-platform,partial,passed:harness,merged,phase0,P7-D,"packages/contracts/src/errors.ts:16-45; apps/api/src/pipeline/http.ts:188-205; apps/api/src/observation/observation.filter.ts:20-48; test/acceptance/acceptance.test.ts:577,961","errorBody() never sets degraded/supportRef/owning component; 14 of 28 codes never raised; httpStatus ignored (EYE-INT-001 emitted 400); partial-result declaration (missing scope, decision-active prohibition) absent.",Spec verification class: Fault / recovery test. | UNRESOLVED pointer(s) at 2e83945: observation-errors.ts:410-435; apps/api/src/intelligence/extraction.service.ts:207-221 (abstention as domain outcome),v04.txt:page 51:L1825,main+test
ES-22-001,V4,"22 Idempotency, Ordering, Retry, and Compensation",52,Every material side effect SHALL have a stable deduplication or reconciliation strategy before release.,V04-F004,data-platform,partial,passed:harness,merged,phase1,P7-D,"migrations/0022:322-347 (attempt key); test/int/phase1-fault-injection.test.ts:578; migrations/0015:35 (outbox retry budget 10, no backoff); apps/api/src/observation/scheduling/scheduler.service.ts:165 (backoff)","No compensation machinery (side_effect_class compensatable declared, never branched); retry loops not deadline/budget-bounded outside the scheduler; replay identity/initiator/reason recording absent for event replay.",Spec verification class: Automated conformance test.,v04.txt:page 52:L1863,main+test
ES-22-002,V4,"22 Idempotency, Ordering, Retry, and Compensation",52,"Retry loops SHALL be bounded by deadline and budget and SHALL not amplify load, bypass policy, or duplicate external effects.",V04-F004,data-platform,partial,passed:harness,merged,phase1,P7-D,"migrations/0022:322-347 (attempt key); test/int/phase1-fault-injection.test.ts:578; migrations/0015:35 (outbox retry budget 10, no backoff); apps/api/src/observation/scheduling/scheduler.service.ts:165 (backoff)","No compensation machinery (side_effect_class compensatable declared, never branched); retry loops not deadline/budget-bounded outside the scheduler; replay identity/initiator/reason recording absent for event replay.",Spec verification class: Fault / recovery test.,v04.txt:page 52:L1871,main+test
ES-22-003,V4,"22 Idempotency, Ordering, Retry, and Compensation",52,Ordering assumptions SHALL be local and declared; global ordering SHALL not be inferred from timestamps or transport position.,V04-F004,data-platform,partial,unverified,merged,phase1,P7-D,migrations/0015:52-56 (ORDER BY created_at … SKIP LOCKED),Ordering assumptions are not declared; outbox order by timestamp is the implicit global order the spec prohibits.,Spec verification class: Negative conformance test.,v04.txt:page 52:L1879,main
ES-22-004,V4,"22 Idempotency, Ordering, Retry, and Compensation",52,Compensation SHALL be a new evidenced transition and SHALL not delete the original action or pretend it never occurred.,V04-F004,data-platform,partial,passed:harness,merged,phase1,P7-D,"migrations/0022:322-347 (attempt key); test/int/phase1-fault-injection.test.ts:578; migrations/0015:35 (outbox retry budget 10, no backoff); apps/api/src/observation/scheduling/scheduler.service.ts:165 (backoff)","No compensation machinery (side_effect_class compensatable declared, never branched); retry loops not deadline/budget-bounded outside the scheduler; replay identity/initiator/reason recording absent for event replay.",Spec verification class: Fault / recovery test.,v04.txt:page 52:L1887,main+test
ES-22-005,V4,"22 Idempotency, Ordering, Retry, and Compensation",52,"Workflow and event replay SHALL preserve original causation while recording replay identity, initiator, reason, and result.",V04-F004,data-platform,partial,passed:harness,branch-only,phase6,P6,"migrations/0043_decision_replay.sql:141,178,413; 0047:7; 0048:412; 0049:455; 0050 §2; test/int/phase6-replay.test.ts:76,129,141,185 (decision replay records replay identity/contributors)","Event/workflow replay (outbox) does not record replay identity, initiator, reason.",Spec verification class: Security test.,v04.txt:page 52:L1892,branch+test
ES-23-001,V4,"23 Versioning, Compatibility, and Contract Registry",53,"Every contract SHALL have a stable identity, semantic version, owner, status, compatibility class, effective time, and machine- readable schema or definition.",V04-F004,data-platform,missing,unverified,none,omission,P7-D,"migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin)","A contract registry that evaluates compatibility class, prevents duplicate authority/invalid supersession/unsigned contracts, and consumer version-range declarations with visible failure — none exist; behavioural versioning not practised.",Spec verification class: Security test.,v04.txt:page 53:L1930,main+test
ES-23-002,V4,"23 Versioning, Compatibility, and Contract Registry",53,Behavioral changes SHALL be versioned even when wire shape remains unchanged.,V04-F004,data-platform,missing,unverified,none,omission,P7-D,"migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin)","A contract registry that evaluates compatibility class, prevents duplicate authority/invalid supersession/unsigned contracts, and consumer version-range declarations with visible failure — none exist; behavioural versioning not practised.",Spec verification class: Automated conformance test.,v04.txt:page 53:L1937,main+test
ES-23-003,V4,"23 Versioning, Compatibility, and Contract Registry",53,"Breaking changes SHALL use parallel compatibility, explicit migration, consumer verification, and governed retirement; in- place reinterpretation is prohibited.",V04-F004,data-platform,missing,unverified,none,omission,P7-D,"migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin)","A contract registry that evaluates compatibility class, prevents duplicate authority/invalid supersession/unsigned contracts, and consumer version-range declarations with visible failure — none exist; behavioural versioning not practised.",Spec verification class: Negative conformance test.,v04.txt:page 53:L1945,main+test
ES-23-004,V4,"23 Versioning, Compatibility, and Contract Registry",53,Consumers SHALL declare supported version ranges and SHALL fail visibly when no compatible version exists.,V04-F004,data-platform,missing,unverified,none,omission,P7-D,"migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin)","A contract registry that evaluates compatibility class, prevents duplicate authority/invalid supersession/unsigned contracts, and consumer version-range declarations with visible failure — none exist; behavioural versioning not practised.",Spec verification class: Automated conformance test.,v04.txt:page 53:L1953,main+test
ES-23-005,V4,"23 Versioning, Compatibility, and Contract Registry",53,"The registry SHALL prevent publication of duplicate authority, incompatible reuse of identity, invalid supersession, or unsigned production contracts.",V04-F004,data-platform,missing,unverified,none,omission,P7-D,"migrations/0006_objects.sql:108-115 (objects.schema_registry, written only by 0035:617 and 0043:440, never read); packages/contracts/test/header-registry.test.ts:123,132 (registry pin)","A contract registry that evaluates compatibility class, prevents duplicate authority/invalid supersession/unsigned contracts, and consumer version-range declarations with visible failure — none exist; behavioural versioning not practised.",Spec verification class: Security test.,v04.txt:page 53:L1961,main+test
ES-24-001,V4,24 Canonical Intelligence Object Header,55,"Object identity SHALL remain stable across versions, stores, indexes, exports, and deployment movement.",V04-F005,data-platform,implemented,passed:harness,merged,phase0,done,"packages/contracts/src/header.ts:21-175; apps/api/migrations/0006_objects.sql:7,67-77; apps/api/src/objects/objects.service.ts:260-278; test/acceptance/acceptance.test.ts:700,747; packages/contracts/test/envelope-header.test.ts",,"Generic writer nulls many header fields (confidence, quality, ontology_ref); see ES-24-003. Spec verification class: Security test.",v04.txt:page 55:L2008,main+test
ES-24-002,V4,24 Canonical Intelligence Object Header,55,Object versions SHALL be immutable and content-addressable; corrections and lifecycle changes SHALL create new versions or linked control records.,V04-F005,data-platform,implemented,passed:harness,merged,phase0,done,"packages/contracts/src/header.ts:21-175; apps/api/migrations/0006_objects.sql:7,67-77; apps/api/src/objects/objects.service.ts:260-278; test/acceptance/acceptance.test.ts:700,747; packages/contracts/test/envelope-header.test.ts",,"Generic writer nulls many header fields (confidence, quality, ontology_ref); see ES-24-003. Spec verification class: Automated conformance test.",v04.txt:page 55:L2014,main+test
ES-24-003,V4,24 Canonical Intelligence Object Header,55,Mandatory header fields SHALL be validated by the owning component before the object becomes decision-active.,V04-F005,data-platform,partial,passed:harness,merged,phase0,P3,migrations/0006:67-77 (CHECKs); packages/contracts/src/header.ts:82-89; apps/api/src/objects/objects.service.ts:260-278; test/acceptance/acceptance.test.ts:747; packages/contracts/test/envelope-header.test.ts,Generic writer hard-nulls confidence/uncertainty/quality/freshness/ontology_ref; mandatory-field validation covers provenance/time only.,"Generic writer nulls many header fields (confidence, quality, ontology_ref); see ES-24-003. Spec verification class: Automated conformance test.",v04.txt:page 55:L2022,main+test
ES-24-004,V4,24 Canonical Intelligence Object Header,55,"Derived objects SHALL reference exact input versions and producing transformation, model, agent, policy, and configuration versions.",V04-F005,data-platform,partial,passed:harness,merged,phase2,P2,"migrations/0023:286-323 (claim_lineage: method/model versions, exact input versions); 0033:47-107 (run manifests); test/int/phase2-acceptance.test.ts:339","Agent, policy and configuration versions are not referenced by derived objects.","Generic writer nulls many header fields (confidence, quality, ontology_ref); see ES-24-003. Spec verification class: Security test.",v04.txt:page 55:L2030,main+test
ES-24-005,V4,24 Canonical Intelligence Object Header,55,Serialization profiles MAY omit redundant fields only when the containing signed context supplies identical immutable values and reconstruction is lossless.,V04-F005,data-platform,implemented,passed:ci,merged,phase0,done,"packages/contracts/src/header.ts:228-238 (header digest over canonical JCS); packages/contracts/src/jcs.ts; packages/contracts/test/jcs.test.ts; test/int/rfc8785-crosslang.test.ts:64,73,208",,No lossy serialisation profile is defined; digest binds the full header. Spec verification class: Automated conformance test. | UNRESOLVED pointer(s) at 2e83945: rfc8785-conformance.test.ts,v04.txt:page 55:L2038,main+test
ES-25-001,V4,"25 Identity, Naming, and Tenancy",57,"Identifiers SHALL not embed mutable organizational names, regions, classifications, environments, or deployment locations.",V04-F005,data-platform,implemented,unverified,merged,phase0,P3,apps/api/src/shared/ids.ts (UUIDv7); DECISIONS.md ADR-P0-11,"verification evidence of the required class (harness, browser, CI or deployment) for the released artefact",Spec verification class: Negative conformance test.,v04.txt:page 57:L2080,main
ES-25-002,V4,"25 Identity, Naming, and Tenancy",57,"Every identity SHALL declare issuing authority, namespace, creation time, status, aliases, merges, splits, and supersession where applicable.",V04-F005,data-platform,partial,passed:harness,merged,phase0,P3,"DECISIONS.md ADR-P0-11 (UUIDv7 central issuer); apps/api/src/shared/ids.ts; apps/api/migrations/0002_identity_tenancy.sql; 0009_privilege_separation_and_bound_context.sql; 0011_authority_boundary_closure.sql (RLS + signed context); apps/api/test/int/domain-isolation.test.ts; migrations/0024 (graph.identifiers, resolutions); test/int/phase3-acceptance.test.ts:377,460",Identity resolution returns candidates/confidence but no ontology revision (no ontology registry); merge/split preserve prior ids for graph entities only; tenant/domain ids absent from telemetry/backups (none exist).,Spec verification class: Security test.,v04.txt:page 57:L2088,main+test
ES-25-003,V4,"25 Identity, Naming, and Tenancy",57,"Tenant and domain identity SHALL be explicit in storage keys, messages, caches, search indexes, telemetry, backups, and recovery operations.",V04-F005,data-platform,partial,passed:harness,merged,phase0,P3,"DECISIONS.md ADR-P0-11 (UUIDv7 central issuer); apps/api/src/shared/ids.ts; apps/api/migrations/0002_identity_tenancy.sql; 0009_privilege_separation_and_bound_context.sql; 0011_authority_boundary_closure.sql (RLS + signed context); apps/api/test/int/domain-isolation.test.ts; migrations/0024 (graph.identifiers, resolutions); test/int/phase3-acceptance.test.ts:377,460",Identity resolution returns candidates/confidence but no ontology revision (no ontology registry); merge/split preserve prior ids for graph entities only; tenant/domain ids absent from telemetry/backups (none exist).,Spec verification class: Fault / recovery test.,v04.txt:page 57:L2096,main+test
ES-25-004,V4,"25 Identity, Naming, and Tenancy",57,"Identity resolution SHALL return evidence, confidence, competing candidates, stewardship state, and the ontology revision used.",V04-F005,data-platform,partial,passed:harness,merged,phase3,P3,"migrations/0024 (graph.resolutions with candidates/confidence); test/int/phase3-acceptance.test.ts:377,460,474",Ontology revision absent (no ontology registry).,Spec verification class: Security test.,v04.txt:page 57:L2104,main+test
ES-25-005,V4,"25 Identity, Naming, and Tenancy",57,Merge and split operations SHALL preserve prior identifiers and forward impact links rather than rewriting history.,V04-F005,data-platform,partial,passed:harness,merged,phase3,P3,migrations/0024 (graph.identifiers preserved); 0026 (supersession); test/int/phase3-acceptance.test.ts:692,Split operations are not implemented; merges preserve identifiers.,Spec verification class: Automated conformance test.,v04.txt:page 57:L2111,main+test
ES-26-001,V4,26 Temporal Truth Engineering,58,"Material facts and relationships SHALL preserve all applicable time dimensions with timezone, precision, source, and uncertainty.",V04-F005,data-platform,partial,passed:harness,merged,phase0,P3,"apps/api/migrations/0006_objects.sql:28,84; apps/api/src/objects/objects.service.ts:141-156; apps/api/src/objects/objects.controller.ts:129-146; test/int/phase1-acceptance.test.ts:290,328,827","Timezone, precision, source and uncertainty of each time value are not modelled (timestamptz + intervals only).",Four clocks (event/observation/valid/system) with as-of reads; see ES-26-004/005 for gaps. Spec verification class: Automated conformance test.,v04.txt:page 58:L2150,main+test
ES-26-002,V4,26 Temporal Truth Engineering,58,System time SHALL be assigned by the authoritative committing component and SHALL be monotonic within the object's version history.,V04-F005,data-platform,implemented,passed:harness,merged,phase0,done,"apps/api/migrations/0006_objects.sql:28,84; apps/api/src/objects/objects.service.ts:141-156; apps/api/src/objects/objects.controller.ts:129-146; test/int/phase1-acceptance.test.ts:290,328,827; apps/api/src/graph/graph.controller.ts:48-58; test/int/phase3-acceptance.test.ts:839,850; test/unit/codex-corrections.test.ts:395; test/acceptance/acceptance.test.ts:723,733",,Four clocks (event/observation/valid/system) with as-of reads; see ES-26-004/005 for gaps. Spec verification class: Automated conformance test. | UNRESOLVED pointer(s) at 2e83945: edges.service.ts:61-66,v04.txt:page 58:L2159,main+test
ES-26-003,V4,26 Temporal Truth Engineering,58,As-of queries SHALL accept explicit valid and system time and SHALL not contaminate results with later corrections or knowledge.,V04-F005,data-platform,implemented,passed:harness,merged,phase0,done,"apps/api/migrations/0006_objects.sql:28,84; apps/api/src/objects/objects.service.ts:141-156; apps/api/src/objects/objects.controller.ts:129-146; test/int/phase1-acceptance.test.ts:290,328,827; apps/api/src/graph/graph.controller.ts:48-58; test/int/phase3-acceptance.test.ts:839,850; test/unit/codex-corrections.test.ts:395; test/acceptance/acceptance.test.ts:723,733",,Four clocks (event/observation/valid/system) with as-of reads; see ES-26-004/005 for gaps. Spec verification class: Negative conformance test. | UNRESOLVED pointer(s) at 2e83945: edges.service.ts:61-66,v04.txt:page 58:L2168,main+test
ES-26-004,V4,26 Temporal Truth Engineering,58,"Unknown, approximate, bounded, recurring, and conflicting time SHALL be represented explicitly rather than forced into false precision.",V04-F005,data-platform,partial,passed:harness,merged,phase0,P3,"migrations/0006:28,84 (valid_from/valid_to intervals); test/acceptance/acceptance.test.ts:733",Unknown/approximate/recurring/conflicting time representations and precision/timezone metadata are not modelled.,Four clocks (event/observation/valid/system) with as-of reads; see ES-26-004/005 for gaps. Spec verification class: Automated conformance test.,v04.txt:page 58:L2177,main+test
ES-26-005,V4,26 Temporal Truth Engineering,58,"Clock quality, skew, and synchronization state SHALL be observable where ordering or expiry depends on wall time.",V04-F005,data-platform,partial,unverified,merged,phase0,P7-D,apps/api/src/policy/pdp.service.ts (environment.clockQuality input); packages/contracts/src/envelope.ts (issued_at),Clock quality is a constant input; skew/synchronisation state is not observed.,Four clocks (event/observation/valid/system) with as-of reads; see ES-26-004/005 for gaps. Spec verification class: Automated conformance test.,v04.txt:page 58:L2185,main
ES-27-001,V4,"27 Truth State, Confidence, and Uncertainty",60,Every decision-active object SHALL have an explicit truth state assigned through an owned transition.,V04-F005,data-platform,partial,passed:harness,merged,phase2,P2,packages/contracts/src/truth-state.ts:9-69; apps/api/src/objects/objects.service.ts:188-195; migrations/0023:301 (claim_lineage.confidence); test/int/phase2-acceptance.test.ts:388,No truth-state transition matrix / prohibited-operation table (only generic EYE-WFL-001); confidence lacks method/scale/calibration population declaration; uncertainty representation only on forecast quantiles.,Spec verification class: Automated conformance test. | UNRESOLVED pointer(s) at 2e83945: apps/api/src/intelligence/extraction.service.ts:218-224 (abstention),v04.txt:page 60:L2227,main+test
ES-27-002,V4,"27 Truth State, Confidence, and Uncertainty",60,"Confidence SHALL declare method, scale, calibration population, version, and interpretation; arbitrary global scores are prohibited.",V04-F005,data-platform,partial,passed:harness,merged,phase2,P2,packages/contracts/src/truth-state.ts:9-69; apps/api/src/objects/objects.service.ts:188-195; migrations/0023:301 (claim_lineage.confidence); test/int/phase2-acceptance.test.ts:388,No truth-state transition matrix / prohibited-operation table (only generic EYE-WFL-001); confidence lacks method/scale/calibration population declaration; uncertainty representation only on forecast quantiles.,Spec verification class: Negative conformance test. | UNRESOLVED pointer(s) at 2e83945: apps/api/src/intelligence/extraction.service.ts:218-224 (abstention),v04.txt:page 60:L2234,main+test
ES-27-003,V4,"27 Truth State, Confidence, and Uncertainty",60,"Uncertainty SHALL identify relevant distributions, intervals, alternatives, missing evidence, model limits, and irreducible unknowns.",V04-F005,data-platform,partial,passed:harness,merged,phase2,P2,packages/contracts/src/truth-state.ts:9-69; apps/api/src/objects/objects.service.ts:188-195; migrations/0023:301 (claim_lineage.confidence); test/int/phase2-acceptance.test.ts:388,No truth-state transition matrix / prohibited-operation table (only generic EYE-WFL-001); confidence lacks method/scale/calibration population declaration; uncertainty representation only on forecast quantiles.,Spec verification class: Automated conformance test. | UNRESOLVED pointer(s) at 2e83945: apps/api/src/intelligence/extraction.service.ts:218-224 (abstention),v04.txt:page 60:L2242,main+test
ES-27-004,V4,"27 Truth State, Confidence, and Uncertainty",60,"Promotion between truth states SHALL require the evidence, evaluation, authority, and audit defined for that transition.",V04-F005,data-platform,partial,passed:harness,merged,phase2,P2,packages/contracts/src/truth-state.ts:9-69; apps/api/src/objects/objects.service.ts:188-195; apps/api/src/intelligence/review/review.service.ts (proposed→reviewed→admitted); migrations/0025:137 (edge admission); test/int/phase2-acceptance.test.ts:427; phase3-acceptance.test.ts:503,No general transition matrix; promotion evidence/authority defined only for claims (review) and edges (admission).,Spec verification class: Test + accountable review.,v04.txt:page 60:L2250,main+test
ES-27-005,V4,"27 Truth State, Confidence, and Uncertainty",60,Synthetic state SHALL remain isolated from observed state until an explicit reconciliation establishes a new observed version.,V04-F005,data-platform,implemented,passed:harness,branch-only,phase5,done,"migrations/0032:221 (element kinds), 163 (branch immutability); 0034:135-205 (reconciliation); test/int/phase5-corrections.test.ts:372,388,397",,Spec verification class: Automated conformance test. | release_status merged → branch-only from the evidence at 2e83945,v04.txt:page 60:L2257,branch+test
ES-28-001,V4,28 Provenance and Lineage Engineering,62,Every material object and transition SHALL emit provenance links atomically or through a recoverable lineage journal.,V04-F005,data-platform,implemented,passed:harness,merged,phase3,done,"packages/contracts/src/header.ts:82-89 (hasMinimumProvenance); migrations/0023:286-323 (intelligence.claim_lineage append-only); migrations/0024:519,1306 (graph.dependencies, record_impact); apps/api/src/graph/strategy/impact.service.ts; test/int/phase2-acceptance.test.ts:339; phase3-acceptance.test.ts:627; test/unit/codex-corrections.test.ts:454",,Backward lineage + forward impact with truncated/unexplored disclosure (0025:26-27). Spec verification class: Automated conformance test.,v04.txt:page 62:L2303,main+test
ES-28-002,V4,28 Provenance and Lineage Engineering,62,Lineage references SHALL identify exact versions and SHALL not rely on mutable latest aliases.,V04-F005,data-platform,implemented,passed:harness,merged,phase3,done,"packages/contracts/src/header.ts:82-89 (hasMinimumProvenance); migrations/0023:286-323 (intelligence.claim_lineage append-only); migrations/0024:519,1306 (graph.dependencies, record_impact); apps/api/src/graph/strategy/impact.service.ts; test/int/phase2-acceptance.test.ts:339; phase3-acceptance.test.ts:627; test/unit/codex-corrections.test.ts:454",,Backward lineage + forward impact with truncated/unexplored disclosure (0025:26-27). Spec verification class: Negative conformance test.,v04.txt:page 62:L2310,main+test
ES-28-003,V4,28 Provenance and Lineage Engineering,62,Backward explanation SHALL resolve producing inputs and accountable actors; forward impact SHALL resolve active dependents and owners.,V04-F005,data-platform,implemented,passed:harness,merged,phase3,done,"packages/contracts/src/header.ts:82-89 (hasMinimumProvenance); migrations/0023:286-323 (intelligence.claim_lineage append-only); migrations/0024:519,1306 (graph.dependencies, record_impact); apps/api/src/graph/strategy/impact.service.ts; test/int/phase2-acceptance.test.ts:339; phase3-acceptance.test.ts:627; test/unit/codex-corrections.test.ts:454",,Backward lineage + forward impact with truncated/unexplored disclosure (0025:26-27). Spec verification class: Test + accountable review.,v04.txt:page 62:L2318,main+test
ES-28-004,V4,28 Provenance and Lineage Engineering,62,"Provenance SHALL preserve denied, abstained, challenged, overridden, corrected, and failed paths where they materially explain state.",V04-F005,data-platform,partial,passed:harness,merged,phase3,P3,"migrations/0023:329,347 (review outcomes); 0029 ~475-520 (attention_state); apps/api/migrations/0004_audit.sql (append-only triggers, chain heads); apps/api/src/audit/audit.service.ts; apps/api/test/int/audit-chain.test.ts","Denied/abstained/failed paths are in audit, not in product lineage.",Backward lineage + forward impact with truncated/unexplored disclosure (0025:26-27). Spec verification class: Automated conformance test.,v04.txt:page 62:L2327,main+test
ES-28-005,V4,28 Provenance and Lineage Engineering,62,Lineage retention and deletion SHALL follow the strictest applicable obligation while preserving lawful audit proof and deletion evidence.,V04-F005,data-platform,missing,unverified,none,omission,P3,,Lineage retention/deletion obligations are not implemented (no retention enforcement at all).,Backward lineage + forward impact with truncated/unexplored disclosure (0025:26-27). Spec verification class: Automated conformance test.,v04.txt:page 62:L2336,
ES-29-001,V4,"29 Policy, Classification, Retention, and Rights",64,"Objects SHALL receive domain, purpose, classification, rights, owner, retention, and residency metadata at or before canonical admission.",V04-F006,data-platform,implemented,passed:harness,branch-only,phase4,done,migrations/0006:67-77 (header CHECKs for classification/rights/residency/retention); migrations/0028 (contract v2 rights/purpose); test/acceptance/acceptance.test.ts:747,,Values are present at admission; enforcement of retention/residency is absent (ES-29-004). Spec verification class: Test + accountable review. | release_status merged → branch-only from the evidence at 2e83945,v04.txt:page 64:L2380,branch+main+test
ES-29-002,V4,"29 Policy, Classification, Retention, and Rights",64,Derived objects SHALL inherit the most restrictive applicable obligations unless an authorized transformation rule records a valid change.,V04-F006,data-platform,partial,passed:harness,branch-only,phase4,P1,"migrations/0028_phase4_source_contract_v2.sql:20+; 0022:375,395,956,1279-1301 (legal_hold column, set_rights_state, tombstones); apps/api/src/observation/vault/vault.service.ts:233; apps/api/src/observation/sources/source-contract.ts:242; migrations/0006:67-77 (header rights/residency/retention CHECKs); apps/api/src/policy/pdp.service.ts (default DENY, indeterminate→deny, obligations executed); apps/api/test/unit/pdp.test.ts",Retention actions as durable workflows (no expiry/purge job; legal_hold never read); retention_profile declared but never enforced; export obligations/recipient revocation absent; policy input lacks location/model/agent/side-effect dimensions.,Spec verification class: Automated conformance test. | UNRESOLVED pointer(s) at 2e83945: apps/api/src/observation/quarantine/sweeper.service.ts:102-117 (quarantine TTL only) | release_status merged → branch-only from the evidence at 2e83945,v04.txt:page 64:L2389,branch+main+test
